Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds),amount,case_len,country,cpv,cpv_division,electronic,framework_agr,t_type
2017249376,6,Variant 2,2,26.06.2017 00:00:00,31.08.2020 00:00:00,"3 years, 67 days",100396800000,763450.0,5,IT,85312120,85,Y,N,S
2017249531,6,Variant 2,2,26.06.2017 00:00:00,31.08.2020 00:00:00,"3 years, 67 days",100396800000,,5,IT,60130000,60,N,N,S
2019173040,5,Variant 3,3,10.04.2019 00:00:00,15.06.2022 00:00:00,"3 years, 67 days",100396800000,1428000.0,4,IT,60130000,60,N,N,S
2020638636,6,Variant 2,2,24.12.2020 00:00:00,29.02.2024 00:00:00,"3 years, 67 days",100396800000,906120.49,5,IT,77310000,77,N,N,S
2022291604,5,Variant 3,3,26.05.2022 00:00:00,31.07.2025 00:00:00,"3 years, 67 days",100396800000,,4,IT,60100000,60,N,N,S
2019431202,6,Variant 1,1,10.09.2019 00:00:00,14.11.2022 00:00:00,"3 years, 66 days",100314000000,712500.0,5,IT,90620000,90,N,N,S
2021554657,6,Variant 2,2,27.10.2021 00:00:00,31.12.2024 00:00:00,"3 years, 66 days",100314000000,609457.5,5,IT,66510000,66,N,N,S
2018188785,6,Variant 2,2,26.04.2018 00:00:00,30.06.2021 00:00:00,"3 years, 66 days",100310400000,248952.0,5,IT,60130000,60,N,N,S
2020518112,5,Variant 3,3,26.10.2020 00:00:00,31.12.2023 00:00:00,"3 years, 66 days",100310400000,3438661.14,4,IT,85311000,85,N,N,S
2017161108,6,Variant 1,1,27.04.2017 00:00:00,30.06.2020 00:00:00,"3 years, 65 days",100224000000,,5,IT,60130000,60,N,N,S
2017252369,6,Variant 1,1,28.06.2017 00:00:00,31.08.2020 00:00:00,"3 years, 65 days",100224000000,1325333.0,5,IT,55524000,55,N,N,S
2018141329,6,Variant 2,2,28.03.2018 00:00:00,31.05.2021 00:00:00,"3 years, 65 days",100224000000,787753.67,5,IT,85311300,85,N,N,S
2018233231,6,Variant 2,2,28.05.2018 00:00:00,31.07.2021 00:00:00,"3 years, 65 days",100224000000,1281607.2,5,IT,80110000,80,N,N,S
2020518122,6,Variant 1,1,27.10.2020 00:00:00,31.12.2023 00:00:00,"3 years, 65 days",100224000000,715750.0,15,IT,66510000,66,N,N,S
2021333145,6,Variant 1,1,28.06.2021 00:00:00,31.08.2024 00:00:00,"3 years, 65 days",100224000000,1351380.0,5,IT,55524000,55,N,N,S
2016385265,6,Variant 1,1,28.10.2016 00:00:00,31.12.2019 00:00:00,"3 years, 64 days",100141200000,,5,IT,66510000,66,N,N,S
2017340115,7,Variant 9,9,28.08.2017 00:00:00,30.10.2020 00:00:00,"3 years, 64 days",100141200000,7131120.0,6,IT,90620000,90,N,N,S
2021562038,6,Variant 2,2,29.10.2021 00:00:00,31.12.2024 00:00:00,"3 years, 64 days",100141200000,488250.0,10,IT,66510000,66,N,N,S
2016225308,6,Variant 1,1,28.06.2016 00:00:00,31.08.2019 00:00:00,"3 years, 64 days",100137600000,,5,IT,60100000,60,N,N,S
2018142902,6,Variant 1,1,29.03.2018 00:00:00,31.05.2021 00:00:00,"3 years, 64 days",100137600000,,5,IT,92511000,92,N,N,S
2021219923,6,Variant 2,2,28.04.2021 00:00:00,30.06.2024 00:00:00,"3 years, 64 days",100137600000,555500.0,5,IT,66000000,66,N,N,S
2021631926,5,Variant 3,3,07.12.2021 00:00:00,08.02.2025 00:00:00,"3 years, 64 days",100137600000,1537194.68,4,IT,60130000,60,N,N,S
2022233102,6,Variant 2,2,28.04.2022 00:00:00,30.06.2025 00:00:00,"3 years, 64 days",100137600000,214440.0,5,IT,85312310,85,N,N,S
201635305,6,Variant 2,2,28.01.2016 00:00:00,31.03.2019 00:00:00,"3 years, 63 days",100051200000,531000.0,5,IT,66515100,66,N,N,S
2021222601,6,Variant 1,1,29.04.2021 00:00:00,30.06.2024 00:00:00,"3 years, 63 days",100051200000,529375.0,5,IT,66510000,66,N,N,S
2021222603,6,Variant 2,2,29.04.2021 00:00:00,30.06.2024 00:00:00,"3 years, 63 days",100051200000,2226250.0,5,IT,66510000,66,N,N,S
2021222625,6,Variant 2,2,29.04.2021 00:00:00,30.06.2024 00:00:00,"3 years, 63 days",100051200000,786000.0,5,IT,66510000,66,N,N,S
2018485550,6,Variant 1,1,31.10.2018 00:00:00,31.12.2021 00:00:00,"3 years, 62 days",99964800000,513000.0,5,IT,66510000,66,N,N,S
2019520327,6,Variant 1,1,31.10.2019 00:00:00,31.12.2022 00:00:00,"3 years, 62 days",99964800000,957000.0,10,IT,66516000,66,N,N,S
2020527474,6,Variant 1,1,30.10.2020 00:00:00,31.12.2023 00:00:00,"3 years, 62 days",99964800000,1224405.12,5,IT,85320000,85,N,N,S
2021166235,5,Variant 3,3,31.03.2021 00:00:00,31.05.2024 00:00:00,"3 years, 62 days",99964800000,295432.48,4,IT,79611000,79,N,N,S
2021225195,5,Variant 3,3,30.04.2021 00:00:00,30.06.2024 00:00:00,"3 years, 62 days",99964800000,662000.0,4,IT,79992000,79,N,N,S
2021226305,5,Variant 4,4,30.04.2021 00:00:00,30.06.2024 00:00:00,"3 years, 62 days",99964800000,,5,IT,80410000,80,,N,S
2022365164,6,Variant 1,1,01.07.2022 00:00:00,31.08.2025 00:00:00,"3 years, 62 days",99964800000,873786.05,5,IT,85312400,85,N,N,S
2018341853,6,Variant 2,2,01.08.2018 00:00:00,30.09.2021 00:00:00,"3 years, 61 days",99878400000,520000.0,5,IT,45233140,45,N,N,S
2021281233,6,Variant 6,6,01.06.2021 00:00:00,31.07.2024 00:00:00,"3 years, 61 days",99878400000,686200.0,5,IT,98392000,98,N,N,S
2021342637,6,Variant 2,2,02.07.2021 00:00:00,31.08.2024 00:00:00,"3 years, 61 days",99878400000,3792926.37,5,IT,85311200,85,N,N,S
2021342700,6,Variant 1,1,02.07.2021 00:00:00,31.08.2024 00:00:00,"3 years, 61 days",99878400000,3609774.4,5,IT,85311200,85,N,N,S
2018292024,6,Variant 1,1,03.07.2018 00:00:00,31.08.2021 00:00:00,"3 years, 60 days",99792000000,552500.0,5,IT,66515100,66,N,N,S
2021173433,7,Variant 16,16,02.04.2021 00:00:00,31.05.2024 00:00:00,"3 years, 60 days",99792000000,2492151.0,6,IT,85312400,85,N,N,S
2016386206,6,Variant 2,2,02.11.2016 00:00:00,31.12.2019 00:00:00,"3 years, 59 days",99705600000,432250.0,5,IT,66510000,66,N,N,S
2017262534,6,Variant 2,2,04.07.2017 00:00:00,31.08.2020 00:00:00,"3 years, 59 days",99705600000,1318178.32,5,IT,80110000,80,N,N,S
2017310461,6,Variant 2,2,03.08.2017 00:00:00,30.09.2020 00:00:00,"3 years, 59 days",99705600000,649731.0,5,IT,98371110,98,N,N,S
2018294127,6,Variant 1,1,04.07.2018 00:00:00,31.08.2021 00:00:00,"3 years, 59 days",99705600000,1307797.15,5,IT,80110000,80,N,N,S
2021229573,8,Variant 15,15,03.05.2021 00:00:00,30.06.2024 00:00:00,"3 years, 59 days",99705600000,,7,IT,66510000,66,N,N,S
202160196,6,Variant 2,2,01.02.2021 00:00:00,31.03.2024 00:00:00,"3 years, 59 days",99705600000,991741.08,5,IT,85320000,85,N,N,S
2021115661,6,Variant 2,2,03.03.2021 00:00:00,30.04.2024 00:00:00,"3 years, 58 days",99702000000,516792.0,5,IT,90900000,90,N,N,S
2016388917,6,Variant 2,2,03.11.2016 00:00:00,31.12.2019 00:00:00,"3 years, 58 days",99619200000,1568100.0,5,IT,66510000,66,N,N,S
2017261356,6,Variant 2,2,05.07.2017 00:00:00,31.08.2020 00:00:00,"3 years, 58 days",99619200000,488070.0,5,IT,55524000,55,N,N,S
2022369457,6,Variant 2,2,05.07.2022 00:00:00,31.08.2025 00:00:00,"3 years, 58 days",99619200000,3426245.0,5,IT,55524000,55,N,N,S
2022370004,6,Variant 2,2,05.07.2022 00:00:00,31.08.2025 00:00:00,"3 years, 58 days",99619200000,2160000.0,5,IT,55524000,55,N,N,S
2019103946,5,Variant 5,5,04.03.2019 00:00:00,30.04.2022 00:00:00,"3 years, 57 days",99615600000,,5,IT,85312000,85,,N,S
2017266435,5,Variant 5,5,06.07.2017 00:00:00,31.08.2020 00:00:00,"3 years, 57 days",99532800000,,5,IT,85311200,85,,N,S
2021233255,9,Variant 76,76,05.05.2021 00:00:00,30.06.2024 00:00:00,"3 years, 57 days",99532800000,2018247.29,8,IT,85311200,85,N,N,S
2021407038,5,Variant 3,3,05.08.2021 00:00:00,30.09.2024 00:00:00,"3 years, 57 days",99532800000,1608000.0,4,IT,90511100,90,N,N,S
2021574362,6,Variant 1,1,05.11.2021 00:00:00,31.12.2024 00:00:00,"3 years, 57 days",99532800000,271500.0,5,IT,66510000,66,N,N,S
2022373600,6,Variant 1,1,06.07.2022 00:00:00,31.08.2025 00:00:00,"3 years, 57 days",99532800000,304782.02,5,IT,60130000,60,N,N,S
201679969,6,Variant 2,2,04.03.2016 00:00:00,30.04.2019 00:00:00,"3 years, 56 days",99529200000,1224000.0,5,IT,85321000,85,N,N,S
2017445856,6,Variant 1,1,06.11.2017 00:00:00,31.12.2020 00:00:00,"3 years, 56 days",99446400000,767145.0,5,IT,85311300,85,N,N,S
2019269233,6,Variant 1,1,06.06.2019 00:00:00,31.07.2022 00:00:00,"3 years, 56 days",99446400000,1814400.0,5,IT,80110000,80,N,N,S
2020210466,6,Variant 1,1,05.05.2020 00:00:00,30.06.2023 00:00:00,"3 years, 56 days",99446400000,336300.0,5,IT,60130000,60,N,N,S
2020254230,6,Variant 2,2,28.05.2020 00:00:00,23.07.2023 00:00:00,"3 years, 56 days",99446400000,1215000.0,5,IT,66510000,66,N,N,S
2021351307,5,Variant 3,3,07.07.2021 00:00:00,31.08.2024 00:00:00,"3 years, 56 days",99446400000,528000.0,4,IT,55523100,55,N,N,S
202061976,6,Variant 2,2,04.02.2020 00:00:00,31.03.2023 00:00:00,"3 years, 55 days",99442800000,1949293.2,5,IT,85312000,85,N,N,S
2018199982,6,Variant 1,1,07.05.2018 00:00:00,30.06.2021 00:00:00,"3 years, 55 days",99360000000,435000.0,5,IT,60112000,60,N,N,S
2020319460,6,Variant 1,1,07.07.2020 00:00:00,31.08.2023 00:00:00,"3 years, 55 days",99360000000,4890573.0,5,IT,85311200,85,N,N,S
2018499346,5,Variant 3,3,08.11.2018 00:00:00,31.12.2021 00:00:00,"3 years, 54 days",99273600000,366000.0,4,IT,90514000,90,N,N,S
2019219407,6,Variant 2,2,08.05.2019 00:00:00,30.06.2022 00:00:00,"3 years, 54 days",99273600000,1690500.0,5,IT,66516400,66,N,N,S
2019382721,6,Variant 2,2,08.08.2019 00:00:00,30.09.2022 00:00:00,"3 years, 54 days",99273600000,1832611.13,5,IT,92510000,92,N,N,S
2019537848,6,Variant 2,2,08.11.2019 00:00:00,31.12.2022 00:00:00,"3 years, 54 days",99273600000,315000.0,5,IT,66516400,66,Y,N,S
2021356578,6,Variant 2,2,09.07.2021 00:00:00,31.08.2024 00:00:00,"3 years, 54 days",99273600000,1712689.95,5,IT,85312400,85,N,N,S
201962470,6,Variant 2,2,06.02.2019 00:00:00,31.03.2022 00:00:00,"3 years, 53 days",99270000000,318630.0,5,IT,60130000,60,N,N,S
2016396964,9,Variant 48,48,08.11.2016 00:00:00,31.12.2019 00:00:00,"3 years, 53 days",99187200000,3166027.4,8,IT,66510000,66,N,N,S
2016396991,7,Variant 7,7,08.11.2016 00:00:00,31.12.2019 00:00:00,"3 years, 53 days",99187200000,5764000.0,6,IT,66510000,66,N,N,S
2017272158,6,Variant 2,2,10.07.2017 00:00:00,31.08.2020 00:00:00,"3 years, 53 days",99187200000,1518720.0,5,IT,55524000,55,N,N,S
2018203370,10,Variant 62,62,09.05.2018 00:00:00,30.06.2021 00:00:00,"3 years, 53 days",99187200000,1620610.0,9,IT,60130000,60,N,N,S
2020330081,6,Variant 2,2,09.07.2020 00:00:00,31.08.2023 00:00:00,"3 years, 53 days",99187200000,765200.0,5,IT,90910000,90,N,N,S
2021356586,5,Variant 3,3,09.07.2021 00:00:00,30.08.2024 00:00:00,"3 years, 53 days",99187200000,2116450.0,4,IT,55523100,55,N,N,S
2022445413,4,Variant 8,8,09.08.2022 00:00:00,30.09.2025 00:00:00,"3 years, 53 days",99187200000,,4,IT,85320000,85,,N,S
201752953,6,Variant 2,2,07.02.2017 00:00:00,31.03.2020 00:00:00,"3 years, 52 days",99183600000,631500.0,5,IT,66510000,66,N,N,S
2022132947,6,Variant 1,1,09.03.2022 00:00:00,30.04.2025 00:00:00,"3 years, 52 days",99183600000,635759.35,5,IT,72267000,72,N,N,S
2019483769,6,Variant 1,1,10.10.2019 00:00:00,30.11.2022 00:00:00,"3 years, 52 days",99104400000,,5,IT,66510000,66,N,N,S
2016201153,5,Variant 4,4,09.06.2016 00:00:00,31.07.2019 00:00:00,"3 years, 52 days",99100800000,2867408.64,5,IT,85310000,85,,N,S
2016282539,6,Variant 1,1,09.08.2016 00:00:00,30.09.2019 00:00:00,"3 years, 52 days",99100800000,555900.0,5,IT,66000000,66,N,N,S
2017180237,6,Variant 1,1,10.05.2017 00:00:00,30.06.2020 00:00:00,"3 years, 52 days",99100800000,804000.0,5,IT,60112000,60,N,N,S
2017453531,6,Variant 1,1,10.11.2017 00:00:00,31.12.2020 00:00:00,"3 years, 52 days",99100800000,1277755.5,5,IT,85320000,85,N,N,S
2018206878,6,Variant 2,2,10.05.2018 00:00:00,30.06.2021 00:00:00,"3 years, 52 days",99100800000,330000.0,5,IT,60112000,60,N,N,S
2019332738,8,Variant 72,72,11.07.2019 00:00:00,31.08.2022 00:00:00,"3 years, 52 days",99100800000,797068.59,7,IT,60130000,60,N,N,S
2020171013,6,Variant 1,1,09.04.2020 00:00:00,31.05.2023 00:00:00,"3 years, 52 days",99100800000,1177000.0,5,IT,33690000,33,N,N,U
2021582884,6,Variant 1,1,10.11.2021 00:00:00,31.12.2024 00:00:00,"3 years, 52 days",99100800000,3404761.0,5,IT,80110000,80,N,N,S
201796066,5,Variant 5,5,10.03.2017 00:00:00,30.04.2020 00:00:00,"3 years, 51 days",99097200000,249000.0,5,IT,66500000,66,N,N,S
2018309862,6,Variant 2,2,12.07.2018 00:00:00,31.08.2021 00:00:00,"3 years, 51 days",99014400000,,5,IT,85000000,85,N,Y,S
2019542128,7,Variant 25,25,11.11.2019 00:00:00,31.12.2022 00:00:00,"3 years, 51 days",99014400000,597600.0,6,IT,66510000,66,N,N,S
2021346907,8,Variant 80,80,05.07.2021 00:00:00,24.08.2024 00:00:00,"3 years, 51 days",99014400000,6293674.17,7,IT,80110000,80,N,N,S
2018451462,6,Variant 2,2,12.10.2018 00:00:00,30.11.2021 00:00:00,"3 years, 50 days",98931600000,4047166.67,5,IT,60130000,60,N,N,S
2021524466,5,Variant 3,3,12.10.2021 00:00:00,30.11.2024 00:00:00,"3 years, 50 days",98931600000,792000.0,4,IT,66510000,66,N,N,S
2018311074,6,Variant 1,1,13.07.2018 00:00:00,31.08.2021 00:00:00,"3 years, 50 days",98928000000,782024.78,5,IT,80410000,80,N,N,S
2018501634,6,Variant 2,2,12.11.2018 00:00:00,31.12.2021 00:00:00,"3 years, 50 days",98928000000,1713000.0,5,IT,66500000,66,N,N,S
2018503675,6,Variant 1,1,12.11.2018 00:00:00,31.12.2021 00:00:00,"3 years, 50 days",98928000000,,5,IT,75110000,75,N,N,S
201918183,6,Variant 2,2,10.01.2019 00:00:00,28.02.2022 00:00:00,"3 years, 50 days",98928000000,,5,IT,15890000,15,N,N,U
2021587194,5,Variant 3,3,12.11.2021 00:00:00,31.12.2024 00:00:00,"3 years, 50 days",98928000000,1902095.0,4,IT,80110000,80,Y,N,S
202177389,6,Variant 2,2,10.02.2021 00:00:00,31.03.2024 00:00:00,"3 years, 50 days",98928000000,616800.0,5,IT,77313000,77,N,N,S
2020224759,5,Variant 3,3,12.05.2020 00:00:00,30.06.2023 00:00:00,"3 years, 49 days",98841600000,1703404.0,4,IT,80110000,80,N,N,S
2020550833,5,Variant 3,3,12.11.2020 00:00:00,31.12.2023 00:00:00,"3 years, 49 days",98841600000,374467.5,4,IT,72253000,72,N,N,S
2021365075,5,Variant 3,3,14.07.2021 00:00:00,31.08.2024 00:00:00,"3 years, 49 days",98841600000,243610.0,4,IT,92610000,92,N,N,S
2022326091,6,Variant 1,1,13.06.2022 00:00:00,31.07.2025 00:00:00,"3 years, 49 days",98841600000,640200.0,5,IT,85311300,85,N,N,S
2019488819,6,Variant 2,2,14.10.2019 00:00:00,30.11.2022 00:00:00,"3 years, 48 days",98758800000,971484.51,5,IT,90620000,90,N,N,S
2016204348,7,Variant 18,18,13.06.2016 00:00:00,31.07.2019 00:00:00,"3 years, 48 days",98755200000,349500.0,6,IT,60130000,60,N,N,S
2017457285,6,Variant 2,2,14.11.2017 00:00:00,31.12.2020 00:00:00,"3 years, 48 days",98755200000,4292400.0,5,IT,79992000,79,N,N,S
2021367329,6,Variant 2,2,15.07.2021 00:00:00,31.08.2024 00:00:00,"3 years, 48 days",98755200000,1452567.8,5,IT,80110000,80,N,N,S
2022394738,5,Variant 3,3,15.07.2022 00:00:00,31.08.2025 00:00:00,"3 years, 48 days",98755200000,1435279.83,4,IT,80410000,80,N,N,S
2016405382,6,Variant 1,1,14.11.2016 00:00:00,31.12.2019 00:00:00,"3 years, 47 days",98668800000,747000.0,5,IT,66510000,66,N,N,S
2017186941,7,Variant 18,18,15.05.2017 00:00:00,30.06.2020 00:00:00,"3 years, 47 days",98668800000,3627000.0,6,IT,66510000,66,N,N,S
2021306645,6,Variant 2,2,15.06.2021 00:00:00,31.07.2024 00:00:00,"3 years, 47 days",98668800000,1726471.5,5,IT,85311200,85,N,N,S
2021306654,6,Variant 1,1,15.06.2021 00:00:00,31.07.2024 00:00:00,"3 years, 47 days",98668800000,840000.0,5,IT,60130000,60,N,N,S
2018119673,6,Variant 1,1,15.03.2018 00:00:00,30.04.2021 00:00:00,"3 years, 46 days",98665200000,357735.95,5,IT,66510000,66,N,N,S
2017190432,6,Variant 1,1,16.05.2017 00:00:00,30.06.2020 00:00:00,"3 years, 46 days",98582400000,,5,IT,55524000,55,N,N,S
2017461693,7,Variant 9,9,16.11.2017 00:00:00,31.12.2020 00:00:00,"3 years, 46 days",98582400000,1750185.0,6,IT,60130000,60,N,N,S
2018313124,6,Variant 2,2,17.07.2018 00:00:00,31.08.2021 00:00:00,"3 years, 46 days",98582400000,630000.0,5,IT,55523100,55,N,N,S
2018508236,6,Variant 1,1,16.11.2018 00:00:00,31.12.2021 00:00:00,"3 years, 46 days",98582400000,5371560.88,5,IT,85311300,85,N,N,S
2020617553,5,Variant 3,3,16.12.2020 00:00:00,31.01.2024 00:00:00,"3 years, 46 days",98582400000,1551369.86,4,IT,66510000,66,N,N,S
2021310278,5,Variant 3,3,16.06.2021 00:00:00,31.07.2024 00:00:00,"3 years, 46 days",98582400000,850856.09,4,IT,80110000,80,N,N,S
2021591815,6,Variant 2,2,16.11.2021 00:00:00,31.12.2024 00:00:00,"3 years, 46 days",98582400000,2275000.0,5,IT,66516400,66,N,N,S
2022270027,6,Variant 1,1,16.05.2022 00:00:00,30.06.2025 00:00:00,"3 years, 46 days",98582400000,765600.0,5,IT,55523100,55,N,N,S
2021137854,7,Variant 9,9,16.03.2021 00:00:00,30.04.2024 00:00:00,"3 years, 45 days",98578800000,324000.0,6,IT,66516400,66,N,N,S
2017191864,7,Variant 13,13,17.05.2017 00:00:00,30.06.2020 00:00:00,"3 years, 45 days",98496000000,,6,IT,66513000,66,N,N,S
2017192651,8,Variant 27,27,17.05.2017 00:00:00,30.06.2020 00:00:00,"3 years, 45 days",98496000000,,7,IT,80410000,80,,N,S
2018313096,6,Variant 1,1,18.07.2018 00:00:00,31.08.2021 00:00:00,"3 years, 45 days",98496000000,2145000.0,5,IT,85312110,85,N,N,S
201694033,6,Variant 2,2,16.03.2016 00:00:00,30.04.2019 00:00:00,"3 years, 44 days",98492400000,304000.0,5,IT,98371110,98,N,N,S
2017194912,6,Variant 1,1,18.05.2017 00:00:00,30.06.2020 00:00:00,"3 years, 44 days",98409600000,7402314.0,5,IT,55524000,55,N,N,S
2021314628,5,Variant 3,3,18.06.2021 00:00:00,31.07.2024 00:00:00,"3 years, 44 days",98409600000,,4,IT,60130000,60,N,N,S
2019554625,6,Variant 1,1,19.11.2019 00:00:00,31.12.2022 00:00:00,"3 years, 43 days",98323200000,308070.45,5,IT,90910000,90,N,N,S
2020564472,7,Variant 13,13,19.11.2020 00:00:00,31.12.2023 00:00:00,"3 years, 42 days",98236800000,,6,IT,66510000,66,N,N,S
2018416367,6,Variant 2,2,21.09.2018 00:00:00,31.10.2021 00:00:00,"3 years, 41 days",98150400000,2159560.0,5,IT,85311200,85,N,N,S
2019559564,5,Variant 11,11,21.11.2019 00:00:00,31.12.2022 00:00:00,"3 years, 41 days",98150400000,230410.0,4,IT,98380000,98,N,N,S
2020567114,6,Variant 2,2,20.11.2020 00:00:00,31.12.2023 00:00:00,"3 years, 41 days",98150400000,1612342.86,5,IT,85311000,85,N,N,S
2018221465,6,Variant 1,1,22.05.2018 00:00:00,30.06.2021 00:00:00,"3 years, 40 days",98064000000,,5,IT,55321000,55,N,N,S
2018322982,6,Variant 2,2,23.07.2018 00:00:00,31.08.2021 00:00:00,"3 years, 40 days",98064000000,2369295.21,5,IT,85311200,85,N,N,S
2020400840,6,Variant 1,1,21.08.2020 00:00:00,30.09.2023 00:00:00,"3 years, 40 days",98064000000,775000.0,5,IT,85310000,85,N,N,S
2021670484,5,Variant 3,3,23.12.2021 00:00:00,31.01.2025 00:00:00,"3 years, 40 days",98064000000,1063333.34,4,IT,79341200,79,N,N,S
2017292472,6,Variant 2,2,24.07.2017 00:00:00,31.08.2020 00:00:00,"3 years, 39 days",97977600000,,5,IT,60112000,60,N,N,S
2022284497,6,Variant 1,1,23.05.2022 00:00:00,30.06.2025 00:00:00,"3 years, 39 days",97977600000,1293478.1,5,IT,55524000,55,N,N,S
2016415416,6,Variant 1,1,23.11.2016 00:00:00,31.12.2019 00:00:00,"3 years, 38 days",97891200000,1969609.0,5,IT,85311000,85,N,N,S
2019249764,5,Variant 3,3,24.05.2019 00:00:00,30.06.2022 00:00:00,"3 years, 38 days",97891200000,,4,IT,60130000,60,N,N,S
2019298596,6,Variant 2,2,24.06.2019 00:00:00,31.07.2022 00:00:00,"3 years, 38 days",97891200000,525504.0,5,IT,60130000,60,N,N,S
2019357447,6,Variant 1,1,25.07.2019 00:00:00,31.08.2022 00:00:00,"3 years, 38 days",97891200000,724000.0,5,IT,92521000,92,N,N,S
2020571520,6,Variant 6,6,23.11.2020 00:00:00,31.12.2023 00:00:00,"3 years, 38 days",97891200000,916872.18,5,IT,85311000,85,N,N,S
2021434662,6,Variant 2,2,24.08.2021 00:00:00,30.09.2024 00:00:00,"3 years, 38 days",97891200000,612500.0,5,IT,66516000,66,N,N,S
201773941,6,Variant 2,2,22.02.2017 00:00:00,31.03.2020 00:00:00,"3 years, 37 days",97887600000,354000.0,5,IT,77310000,77,N,N,S
2018231007,5,Variant 3,3,25.05.2018 00:00:00,30.06.2021 00:00:00,"3 years, 37 days",97804800000,234780.0,4,IT,80110000,80,N,N,S
2019298599,6,Variant 2,2,24.06.2019 00:00:00,30.07.2022 00:00:00,"3 years, 37 days",97804800000,234000.0,5,IT,55523100,55,Y,N,S
2021229361,6,Variant 1,1,03.05.2021 00:00:00,08.06.2024 00:00:00,"3 years, 37 days",97804800000,,5,IT,85310000,85,N,N,S
2019566549,4,Variant 12,12,26.11.2019 00:00:00,31.12.2022 00:00:00,"3 years, 36 days",97718400000,540000.0,3,IT,72212000,72,N,N,S
2020301831,6,Variant 2,2,25.06.2020 00:00:00,31.07.2023 00:00:00,"3 years, 36 days",97718400000,1607454.2,5,IT,80110000,80,N,N,S
2021272247,5,Variant 5,5,26.05.2021 00:00:00,30.06.2024 00:00:00,"3 years, 36 days",97718400000,,5,IT,55523100,55,,N,S
2019252452,6,Variant 1,1,27.05.2019 00:00:00,30.06.2022 00:00:00,"3 years, 35 days",97632000000,1238200.0,5,IT,60130000,60,N,N,S
2019569377,11,Variant 29,29,27.11.2019 00:00:00,31.12.2022 00:00:00,"3 years, 35 days",97632000000,3224156.0,10,IT,77313000,77,N,N,S
2021274183,10,Variant 22,22,27.05.2021 00:00:00,30.06.2024 00:00:00,"3 years, 35 days",97632000000,400800.0,9,IT,66510000,66,N,N,S
2017479517,6,Variant 6,6,28.11.2017 00:00:00,31.12.2020 00:00:00,"3 years, 34 days",97545600000,1809285.0,5,IT,85311000,85,N,N,S
2019252777,6,Variant 1,1,28.05.2019 00:00:00,30.06.2022 00:00:00,"3 years, 34 days",97545600000,330000.0,5,IT,60130000,60,N,N,S
2020580247,5,Variant 3,3,27.11.2020 00:00:00,31.12.2023 00:00:00,"3 years, 34 days",97545600000,976898.37,4,IT,85311000,85,N,N,S
2021394339,5,Variant 3,3,29.07.2021 00:00:00,31.08.2024 00:00:00,"3 years, 34 days",97545600000,45372615.25,4,IT,85311200,85,N,N,S
2022354666,6,Variant 1,1,28.06.2022 00:00:00,31.07.2025 00:00:00,"3 years, 34 days",97545600000,535937.59,5,IT,80110000,80,N,N,S
2017208769,6,Variant 2,2,29.05.2017 00:00:00,30.06.2020 00:00:00,"3 years, 33 days",97459200000,1411708.5,5,IT,55524000,55,N,N,S
2017255500,6,Variant 1,1,29.06.2017 00:00:00,31.07.2020 00:00:00,"3 years, 33 days",97459200000,315000.0,5,IT,60130000,60,N,N,S
2019255964,6,Variant 1,1,29.05.2019 00:00:00,30.06.2022 00:00:00,"3 years, 33 days",97459200000,1993980.0,5,IT,80410000,80,N,N,S
2021333378,9,Variant 79,79,29.06.2021 00:00:00,31.07.2024 00:00:00,"3 years, 33 days",97459200000,7239974.28,8,IT,55524000,55,N,N,S
2016225418,6,Variant 1,1,29.06.2016 00:00:00,31.07.2019 00:00:00,"3 years, 32 days",97372800000,1356341.54,5,IT,80110000,80,N,N,S
2016424537,6,Variant 1,1,29.11.2016 00:00:00,31.12.2019 00:00:00,"3 years, 32 days",97372800000,1498000.0,5,IT,85320000,85,N,N,S
2020368089,6,Variant 2,2,31.07.2020 00:00:00,31.08.2023 00:00:00,"3 years, 31 days",97286400000,,5,IT,80110000,80,N,N,S
2020584181,5,Variant 3,3,30.11.2020 00:00:00,31.12.2023 00:00:00,"3 years, 31 days",97286400000,1372743.0,4,IT,85311000,85,N,N,S
2020584477,6,Variant 2,2,30.11.2020 00:00:00,31.12.2023 00:00:00,"3 years, 31 days",97286400000,3783000.0,5,IT,66000000,66,N,N,S
2021339785,5,Variant 3,3,01.07.2021 00:00:00,31.07.2024 00:00:00,"3 years, 31 days",97286400000,,4,IT,85310000,85,N,N,S
2021339998,5,Variant 3,3,01.07.2021 00:00:00,31.07.2024 00:00:00,"3 years, 31 days",97286400000,1978350.0,4,IT,85311200,85,N,N,S
2022364937,6,Variant 2,2,01.07.2022 00:00:00,31.07.2025 00:00:00,"3 years, 31 days",97286400000,1495872.0,5,IT,85311200,85,N,N,S
2022677355,5,Variant 3,3,01.12.2022 00:00:00,31.12.2025 00:00:00,"3 years, 31 days",97286400000,3128344.29,4,IT,85310000,85,N,N,S
2016190403,6,Variant 1,1,31.05.2016 00:00:00,30.06.2019 00:00:00,"3 years, 30 days",97200000000,1441800.0,5,IT,60130000,60,N,N,S
2017306799,6,Variant 6,6,02.08.2017 00:00:00,31.08.2020 00:00:00,"3 years, 30 days",97200000000,754800.0,5,IT,55510000,55,N,N,S
2018241938,6,Variant 2,2,01.06.2018 00:00:00,30.06.2021 00:00:00,"3 years, 30 days",97200000000,1296489.85,5,IT,85320000,85,N,N,S
